rowguid,ModifiedDate
{7D3D3A55B5204F0A95EAB76FE7A26293},20171213 13:21:04.570000000
{282328243840471F8B47E95BEB16CE44},20171213 13:21:04.587000000
{CC079DF42A794E549225818BAD5854BA},20171213 13:21:04.633000000
{906FAC0048084A34913BF804ABF69B6D},20171213 13:21:04.650000000
{05BEE9EEC9634FC2A754C9E254DCD06A},20171213 13:21:04.697000000
{AFB62D32E73A4DB1A0DFDB8ABACF215C},20171213 13:21:04.710000000
{635EE5C72C904EB7BBABE5DE12AC6F05},20171213 13:21:04.760000000
{D2B24CC140964BECB390669D4C3F3AD7},20171213 13:21:04.773000000
{676D47BA3BCA4420A3AFBCAA4BFF8622},20171213 13:21:04.820000000
{FBFE0DAE294D4525A2BD44EBEEBA9D3F},20171213 13:21:04.837000000
{011F07F88D73418E8DD32C7CD27F6DD6},20171213 13:21:04.867000000
{70DD10B0F58F4DDFB7A15B482777BA0E},20171213 13:21:04.900000000
{08EB064755AC4983902215D876745871},20171213 13:21:04.930000000
{BFA635BBDD7F40D1B6817312C46EDFDD},20171213 13:21:04.947000000
{83446133C1DD4655A22C78D36EA37518},20171213 13:21:04.993000000
{D24F56B81F284C2CAFDF7BAED6D9687B},20171213 13:21:05.010000000
{D708460C0CD342378ED94C1F86CD1A17},20171213 13:21:05.053000000
{09A3C235713349BA9019438F0920631E},20171213 13:21:05.070000000
{1603367CEF5E446098407B333C16D241},20171213 13:21:05.100000000
{F2BD5A5D9F2E4351903782C7205D5ED1},20171213 13:21:05.133000000
{9B03FA59F6534899BBFCAE38D736B043},20171213 13:21:05.163000000
{4F869EACC4294820BAAA43F999F824D4},20171213 13:21:05.180000000
{9E7AAA335BCB49ACA877968454968CDA},20171213 13:21:05.227000000
{913D81C15D27422AA062A992EBC4D3FF},20171213 13:21:05.243000000
{C27E09CE9AD94FFF8D151FFEF129E6BD},20171213 13:21:05.290000000
{DDA0DF309DD044FD87CC8362AAFB6AAE},20171213 13:21:05.303000000
{0ABFD7EECFD04F94B826630585269869},20171213 13:21:05.337000000
{AD3DF5CE9D534DE680DE6B9F32A47FBC},20171213 13:21:05.350000000
{907EE2DB26394469AC02C9CF95882E3A},20171213 13:21:05.400000000
{E9E416DDC6794D6E89794BAC2FEA10ED},20171213 13:21:05.413000000
{961210D30B6F48FF85299463EE14B16A},20171213 13:21:05.460000000
{27B66ED5155A4C4094B9C0AF300C8199},20171213 13:21:05.477000000
{C8F66366A2444383B7189DEF43F90DE3},20171213 13:21:05.510000000
{E2CA0C26ACF54C378BAAE9FDB25A66E6},20171213 13:21:05.523000000
{BA25C3B7FECE4782A9E4FC8A2CC7DF83},20171213 13:21:05.570000000
{DC99CE3DBA484074925CA15EBC584E5B},20171213 13:21:05.587000000
{362733FFCF3649BEAE1BD712A29479DB},20171213 13:21:05.633000000
{5C6B6E7ED41749E28B88BF16329EA70D},20171213 13:21:05.650000000
{D4B84884010B4D5698D7E29BD23C4BC8},20171213 13:21:05.680000000
{7F88652756E44451A27464213179E607},20171213 13:21:05.697000000
{026D4EA63BD04E2F97CF580FEAAB47F4},20171213 13:21:05.743000000
{20AD5EB25D884C068924CBC46A0A580D},20171213 13:21:05.760000000
{2BE1A84CE1C24440BF40512266F14913},20171213 13:21:05.820000000
{5370E01CA9AD4873855B9C209BF21C8D},20171213 13:21:05.850000000
{30936495F8224DADB521EA513D4ECF25},20171213 13:21:05.883000000
{CBCB38292DD644478C7AE12D08C66C6A},20171213 13:21:05.913000000
{718180A8AC8446EE9AE79684A294AE46},20171213 13:21:05.947000000
{5EC7C9C4933A41209A3A31E2E96C3DEB},20171213 13:21:05.960000000
{FA0DE05FAFED4722B41F0E1A54FF4509},20171213 13:21:06.010000000
{16CBCB2956734577BDBBF0568D75E19E},20171213 13:21:06.023000000
{039CFDD90D4A42908A1B22893332997D},20171213 13:21:06.070000000
{BD8BBF09A50A4E519686EF34F00AFEF2},20171213 13:21:06.100000000
{6F4498F17C354C17AB30FD4E8CE2B82A},20171213 13:21:06.150000000
{2C63A35225154B6B98A92163F4EF1813},20171213 13:21:06.163000000
{055E6EEE81E34EF39433C10B4329F289},20171213 13:21:06.210000000
{42BAA8823E094576A31C93BFD45A3AF3},20171213 13:21:06.227000000
{65CC15C5A48C4D3F8930C1F243A7A59C},20171213 13:21:06.257000000
{49608513F3AA48E698BB5DDF23A4C0F0},20171213 13:21:06.290000000
{06CF232AE10B46209292E8E9BD8B966F},20171213 13:21:06.320000000
{543EA28371024E1989B31D49CFD857AF},20171213 13:21:06.337000000
{DA823521ED3145EC8A735B38F3AC238C},20171213 13:21:06.383000000
{136182875B49456AA498971602A95B1D},20171213 13:21:06.397000000
{3DA88B45E1664FBFBAD4527A39B2AAF9},20171213 13:21:06.443000000
{012F2FF1BC1C4926AA41659B8B41BB31},20171213 13:21:06.460000000
{8FDE6E859819417793F720FD4FB07B83},20171213 13:21:06.490000000
{C93A2658580D4E76BCABE0CDDD237C75},20171213 13:21:06.507000000
{39E88BC407144695908EB46F7CBBEC49},20171213 13:21:06.553000000
{EBD3E812B9AE489DAB1927168D7A9482},20171213 13:21:06.570000000
{A08D40CEE4224CDC837882A162A72B82},20171213 13:21:06.617000000
{C2CD44B49A7442A195B05C6867159AFC},20171213 13:21:06.633000000
{C81D92BCC22444A086266BD235108AA2},20171213 13:21:06.680000000
{E511F86FFF9A42AF9BD6E79722C6F2AA},20171213 13:21:06.693000000
{FC5A1F7FE9C14B1AA6D89EABF7605C77},20171213 13:21:06.727000000
{CCAB99888C5F431199BFF0AF2397DDA6},20171213 13:21:06.740000000
{B90717446D91482EADCBE96F8292B00A},20171213 13:21:06.790000000
{2251E2689F7F42B0B662319167AB5EBD},20171213 13:21:06.803000000
{5BC645CF69154C80ABC44425D62044A2},20171213 13:21:06.850000000
{F195365BEC2D42198233D26EB9A12EB5},20171213 13:21:06.867000000
{13B5D97633944087BC9C51710420DD0B},20171213 13:21:06.897000000
{DB737060C2B8451881D266EB5E5E05B8},20171213 13:21:06.913000000
{D45692F5659046B99F1554244640111C},20171213 13:21:06.960000000
{8315B42EB2994DE9A8C49A4B4149BFD2},20171213 13:21:06.977000000
{D96D267C14EF4FE0ACA0FA28D2521658},20171213 13:21:07.023000000
{0A1B52860E8C41B7999B40791F8BDD1E},20171213 13:21:07.040000000
{ACCE0784036D475684D8D3FDD8018237},20171213 13:21:07.087000000
{4D042198AEAB40E68DEC676351A33591},20171213 13:21:07.117000000
{1A05981CAEB648E2A990E2D8F0163B91},20171213 13:21:07.147000000
{BA3B202C231F4D0DB636881FAC1543D6},20171213 13:21:07.163000000
{409FD25EF2184A40AC68583990FC9550},20171213 13:21:07.210000000
{C1484158A6D748D49E1CA4C313F615B1},20171213 13:21:07.227000000
{B28076A81B534C5C83956CD1FACC2E8E},20171213 13:21:07.273000000
{37EC10686807450EAF7F57E3A1BF4891},20171213 13:21:07.290000000
{D1E73E145DED496D8EAD3469FE3A08B8},20171213 13:21:07.320000000
{1D63E5EA9EB14D94A314158688BDFD11},20171213 13:21:07.337000000
{34AA0A7F613844BF88477D58B7CFB498},20171213 13:21:07.490000000
{B2ED8DC7F50743789192E6DB8DF2E065},20171213 13:21:07.647000000
{0F6B415EE64C4DDA8E60E2897A2A58B1},20171213 13:21:07.727000000
{48A802DE2486478BA09E6FA1482877A7},20171213 13:21:07.740000000
{931FBC69C61C41198A368C19558C0863},20171213 13:21:07.790000000
{AD327D0F35084AA88F1A773DAE0C4B80},20171213 13:21:07.803000000
{235E335ECCB9443293BFCE216C2815AC},20171213 13:21:07.837000000
{8AED2B050B4945F2A68FD5833DBE427A},20171213 13:21:07.867000000
{938073531F2E4BA184911065CE7051BD},20171213 13:21:07.897000000
{EF6526F53ED24711A8EC2AADB5BF0677},20171213 13:21:07.913000000
{428B65F745EE4A008E1E554195E9F4D4},20171213 13:21:07.960000000
{46404DE9F51E43359F651762CDF5F6E7},20171213 13:21:07.977000000
{DE36729FAEAC48909588D007D8B5D9EB},20171213 13:21:08.023000000
{AB64ADF30D0E424D9E33024565E79F70},20171213 13:21:08.040000000
{4FBAB8C01DD04CB09285E8A9ECAF532D},20171213 13:21:08.087000000
{14441D8F983B4F06B8EFD4E8FF853B8E},20171213 13:21:08.100000000
{7911863DA37B4A9F99F20EDAA17AE433},20171213 13:21:08.147000000
{23516361DEAE4453A42CB9D32E4EDA64},20171213 13:21:08.163000000
{B29ABCA740014ACD93E0796E2E22BB8D},20171213 13:21:08.193000000
{66AA86598AFE4A2EB909796872C409AE},20171213 13:21:08.227000000
{9C01520D8ECB42029E8E160A6AD837AD},20171213 13:21:08.257000000
{79BAE836D16E4E308CEC2F4DA9DB006B},20171213 13:21:08.290000000
{07F4DC973E334759BFA2C4CD2D509885},20171213 13:21:08.320000000
{E124927B6E4D4516B5B9AD3468D335AB},20171213 13:21:08.337000000
{808E01ED0CA8401AB83A7F558B2B7D91},20171213 13:21:08.383000000
{DEF1284D10174A10BEFB6705184E04D9},20171213 13:21:08.397000000
{AAE09177A06343CA972A89118445D143},20171213 13:21:08.430000000
{F940ABC69A304675B97A7561671BF099},20171213 13:21:08.460000000
{0F2FB508B112458AA62354B96AA86B5B},20171213 13:21:08.490000000
{5A91991654974CEAA595421D740ED01C},20171213 13:21:08.507000000
{37D922F01E96488DBEDBB6D1171C3BA2},20171213 13:21:08.553000000
{26B54E98633643ABA4ACE28951B42CD7},20171213 13:21:08.570000000
{77D8FE55B5D044CAB5A3752AD3E469CC},20171213 13:21:08.617000000
{3703743CBC654980A9A9C57743A2E487},20171213 13:21:08.633000000
{BA398347E2854935847D9FF9EA757652},20171213 13:21:08.680000000
{D9EB392837944C5CAA280D27B22DC9C2},20171213 13:21:08.693000000
{950DE16E66A949EA9CB535A3BF94B9EC},20171213 13:21:08.727000000
{08DEA37D362047EE9AE95E4EAE689BAE},20171213 13:21:08.740000000
{6FECC50B6164444AA8A0995C55D65CDD},20171213 13:21:08.790000000
{AFFC858FCD6647DB8CB1612F8D248BEF},20171213 13:21:08.820000000
{E1A39DCDFE8D415BB25553AFFD405601},20171213 13:21:08.883000000
{B919CCF94C2E4AC4B9644AC54C19C0F4},20171213 13:21:08.897000000
{898D6D1A97014AF798900B3E09E91C6B},20171213 13:21:08.930000000
{B448884CFED241009472543E01ADEB54},20171213 13:21:08.960000000
{20148AD42C9F434C9B56EF2E3AE23AE5},20171213 13:21:08.990000000
{A937C4DCF1C04420A5B4601C5DDD587D},20171213 13:21:09.007000000
{60C5AB807EFC4DD4BC9F321DD8E0EF51},20171213 13:21:09.053000000
{8510CC66D5CA4FAA8E1E1EEC8B837B5F},20171213 13:21:09.070000000
{E0EC3E6BAB4040AABA5AA812C4C9930E},20171213 13:21:09.117000000
{18F1694DF005402B90D0BB8238B70D17},20171213 13:21:09.133000000
{61858D89647445A1A9774B1BD161DC6E},20171213 13:21:09.193000000
{2696C78CEC9743DB9D3618496F5FD1D9},20171213 13:21:09.210000000
{174D4AA304F14D4698F959BC8EB185BF},20171213 13:21:09.257000000
{B36E231BEF2848C88364D72B3F7912BF},20171213 13:21:09.273000000
{A696A95E45FF47739DC6596E9A692F4E},20171213 13:21:09.320000000
{DC24A19CF55E48E58A8EABEEB3275477},20171213 13:21:09.337000000
{17F669272B284B479EF169B784D68176},20171213 13:21:09.383000000
{40D7D9B9ACE34EC6981E8D28A2B95EE7},20171213 13:21:09.397000000
{DB41F9A8DD454407BC23F54D052661E5},20171213 13:21:09.443000000
{42855243CA6D463482FF32ABFE58DD4F},20171213 13:21:09.460000000
{1120535853F2497E832B11A391DE5AA0},20171213 13:21:09.490000000
{27C39F9005AB4B22BA822EB475C2B166},20171213 13:21:09.523000000
{5144E0FBF6C0442CB6AAFABDF7ACC265},20171213 13:21:09.553000000
{6D0E15E6C8D545F196B03DD8D7458DFC},20171213 13:21:09.570000000
{7F302B3DB61D4790B5C6137065191793},20171213 13:21:09.617000000
{431A0F45CD00418288E4814ECFB04F2A},20171213 13:21:09.633000000
{74D8527F81BE45D3A6F03750E22E805B},20171213 13:21:09.680000000
{4DD450B16F8C459781DC217475806605},20171213 13:21:09.693000000
{E13B82CDBBF94538AE2145EAC2388E33},20171213 13:21:09.740000000
{DFE536C3839F484F805856E4BC544994},20171213 13:21:09.757000000
{A4FA33AC8CDC4844BC78F8C25DF23063},20171213 13:21:09.803000000
{B72D886FD95D4CC1BA2705F503A193BA},20171213 13:21:09.820000000
{44641BE21E5B45A68F5267352528CFD1},20171213 13:21:09.850000000
{DBCA83AE3363424FBD72247D4847C3AA},20171213 13:21:09.883000000
{9408BF8A02B74492B4BB3627AE5795ED},20171213 13:21:09.913000000
{CB369F116FC54365BA9547B9011894DF},20171213 13:21:09.943000000
{4793278B80FE43AEB50B7EDFFEB1C464},20171213 13:21:09.977000000
{FF33A8227DF54A74827B2B7E09C45B41},20171213 13:21:10.007000000
{0350A1365A8A49AE83C40155CE4FEB08},20171213 13:21:10.040000000
{AEC47DCD92DE4BFB89AF4D2917B9F875},20171213 13:21:10.053000000
{73D2F332A2D94F6ABA3F29A684D3A2D5},20171213 13:21:10.100000000
{453827FBB58B4FA18084F88683FA9B03},20171213 13:21:10.117000000
{7243C12981F24B9FA86D5FAE02BA938D},20171213 13:21:10.163000000
{745AFBE74B7F426FAE4A392EAA58CAC3},20171213 13:21:10.180000000
{E51A92F3F14E4710AD61FB12B36411A0},20171213 13:21:10.227000000
{4084D9D847B8422C95B3849EF0B7A829},20171213 13:21:10.240000000
{ED4A97427E4A40209AFDB01F57914EB5},20171213 13:21:10.290000000
{36F26B9019564ECFB43A8838F9273505},20171213 13:21:10.320000000
{0AD1A9827A9E4782870257CE38C24A5E},20171213 13:21:10.350000000
{39B9858958714B64B119889FF1D22484},20171213 13:21:10.367000000
{18ADCC83259A495EA0EA93B1863E8AC7},20171213 13:21:10.413000000
{F093D91ED68F4F169B243D6B31551C92},20171213 13:21:10.443000000
{DCA0E12476A1408B8A7AABA42F9D928B},20171213 13:21:10.477000000
{9BF1EF877E95413691F08C49E0A209D7},20171213 13:21:10.490000000
{EB42F64C0195477A96B5C05C2834E2D6},20171213 13:21:10.540000000
{BF90612E99F945C3A74568FE8FF150FF},20171213 13:21:10.553000000
{43748C251CBA45289F83109FAA41494C},20171213 13:21:10.600000000
{CECEDDD31B574D4B89A5CD96BCD8CF67},20171213 13:21:10.617000000
{64517313444F4F54BA107C8B2E6C923B},20171213 13:21:10.663000000
{2BEB0C9CFE10456CAD3ECEBFF766E8F7},20171213 13:21:10.680000000
{C61697C19D7C48A9AF98AE6D064501D2},20171213 13:21:10.727000000
{E5058F0741364BCCB999F190F7655BF4},20171213 13:21:10.740000000
{66074254017E49209EA03AA52855BAAE},20171213 13:21:10.790000000
{0C963B464C4647CB888CAC9530995DB9},20171213 13:21:10.803000000
{2F2A91810790494586AC5EF6942AAEBC},20171213 13:21:10.850000000
{E786FA8ABB754CC7A2973B5B6D1509D6},20171213 13:21:10.867000000
{CF185C6811D54398AE343AE468D2BB04},20171213 13:21:10.897000000
{07B2690243564BABB78C3FA4801E677F},20171213 13:21:10.930000000
{792DE763274B4C05BBE206260C741DCE},20171213 13:21:10.960000000
{7976AB1E1D9C482A8BB25EE224AE7A2B},20171213 13:21:10.977000000
{562861A4DE3E44339A5138BA4485D4BC},20171213 13:21:11.023000000
{EE1F7CF894304069B21E5645B3E38D03},20171213 13:21:11.040000000
{AA0EB4C8CD6F4C428D98A6D1456B6BE6},20171213 13:21:11.087000000
{45BD8870EC2343028EA7EFCF8ABC491B},20171213 13:21:11.100000000
{BED2C52CD6154935A972E96549A1979F},20171213 13:21:11.147000000
{F7351A2D32634E8682BB0FDA431968CC},20171213 13:21:11.163000000
{BF1C2270EF5745AA8CA0A9059FCBABCE},20171213 13:21:11.210000000
{AA9735391FAB433D8B187503038F1D88},20171213 13:21:11.227000000
{2864BF6A86634A508C5C28DEC9030881},20171213 13:21:11.273000000
{C1D11802B1DC400FB7DA8B900587A28D},20171213 13:21:11.290000000
{E0C05833077A46A19AFA90D59E4E0D58},20171213 13:21:11.337000000
{5A2CF5AF034F462CAB7ED7854A2208C5},20171213 13:21:11.350000000
{20EB1E197F9C4B88B908678864B947AB},20171213 13:21:11.397000000
{A5AFD4F12F134501897FED8F9101C203},20171213 13:21:11.413000000
{B1A435D8BC5B41E3865C9AC26BBFF99F},20171213 13:21:11.460000000
{32894551F88F4CA59C355ABA23273B64},20171213 13:21:11.477000000
{7C7D7BE3FC0441B09CBDD9C089C3FB15},20171213 13:21:11.523000000
{F3FFCC017ECA49229C01D9C3B79303F0},20171213 13:21:11.540000000
{7C64FB48F4B54B07923DFCABDFBD7B8B},20171213 13:21:11.570000000
{89D13C014763442D9CD7163D623E12CE},20171213 13:21:11.600000000
{33D2D731287044788E61DF636CB5FD7E},20171213 13:21:11.633000000
{53EED045908E433AB03C986B88BA214F},20171213 13:21:11.647000000
{1E24EAD622594A98AA9D0406709637B7},20171213 13:21:11.693000000
{8EA3F357810B46A099F9F66A75D32130},20171213 13:21:11.710000000
{737030AF8EC5453880CA2AEB672BEFDC},20171213 13:21:11.757000000
{9868153C5051484E878CDF48D1079BB3},20171213 13:21:11.773000000
{9C3FA42D327E40FEA3C5076B364626E2},20171213 13:21:11.820000000
{B5280A4E48B34B1FAD99D686DCE9504A},20171213 13:21:11.837000000
{C64A4CFB5F544137A504E4D8BAD35CFD},20171213 13:21:11.883000000
{C62E7F03D8FC48A58F1F3FDF4E709019},20171213 13:21:11.897000000
{7A905A4904B944619A8F95AED6FE1491},20171213 13:21:11.943000000
{A1B3612A413F452AB40E415A3C37F3B8},20171213 13:21:11.960000000
{362C1B20B899400B9C5C090BD7DCCFC9},20171213 13:21:11.990000000
{0FD44CE8B17C42AEAC64461824C8C1E5},20171213 13:21:12.023000000
{4365178FAF6F461D8AC785066E638422},20171213 13:21:12.053000000
{5DAA1B9BB8BC474F8C9F22DAEEFAE9A6},20171213 13:21:12.087000000
{A273D2135D344FDDBFC3EAD7D32D3539},20171213 13:21:12.117000000
{3E81A93B22494E5E8C0AE9AC0411938E},20171213 13:21:12.133000000
{49F4B24757814FB1987A871450688651},20171213 13:21:12.180000000
{FC0C49B4ECBE43CD8977FB053E23E87D},20171213 13:21:12.193000000
{87291F0259324DE49AF81F52B6A277C5},20171213 13:21:12.240000000
{7B0C7020AD4D4CB0974533F29A434B93},20171213 13:21:12.273000000
{B36D8395D93842779F7373C31F20C5DF},20171213 13:21:12.303000000
{8742C61D3E934795AC6B305301267161},20171213 13:21:12.320000000
{233C17D70266403888AEF1A105EAFD13},20171213 13:21:12.367000000
{A5015B7886564C348E62E1397062C5EA},20171213 13:21:12.383000000
{34185193D43048EF8F7CCFF8A7EAEFF1},20171213 13:21:12.430000000
{5C93FFCBE7CF483CA9C039E1546453FB},20171213 13:21:12.443000000
{4BB3275AC54E42DE8B5570067FEE04B9},20171213 13:21:12.490000000
{5D7A6890EB83435F9E10C010FBAAEC4F},20171213 13:21:12.617000000
{833852278CF5446E9A24A970EBA30911},20171213 13:21:12.663000000
{F99E23F064974CE79A8373DA2271271A},20171213 13:21:12.693000000
{E51FD45C0E4245BB99ED97E2A06943FC},20171213 13:21:12.740000000
{249F01FFC67C4C55A58386E1684A560E},20171213 13:21:12.757000000
{0FD7C4FF8A6D475FA65FFA4A8CF3D8A6},20171213 13:21:12.790000000
{70ECA176BD8E4765A7497A7469A2D499},20171213 13:21:12.820000000
{82850467C43C40E69E8EE1DDC6A405F5},20171213 13:21:12.850000000
{51FF43D667224C7FA3D17EBE2D1E9FD4},20171213 13:21:12.883000000
{3298AB26DEFE496F9B5823634643B9B6},20171213 13:21:12.930000000
{18F2B0F370AF4559929E155138C89D0D},20171213 13:21:12.943000000
{318B451874334FB8B0CEF7207C0F26F1},20171213 13:21:12.990000000
{50EFD098A9804CA09929F46972C09123},20171213 13:21:13.007000000
{2FC2FA1106304C3D8BA1FAA035C696B9},20171213 13:21:13.040000000
{1A185C4B83914F4C8B866FF5FE5C7642},20171213 13:21:13.070000000
{CF4D02DCF7F44180B327D2492D35C0FD},20171213 13:21:13.100000000
{08BBC579C84F445AA0A422944CFFB551},20171213 13:21:13.133000000
{D2C9A348BEC24A9486F927941D979201},20171213 13:21:13.163000000
{D2172DE46C2D405A9CA3F1E50C30CD64},20171213 13:21:13.193000000
{23CD476A710E4573BD51884BBDCE0BF3},20171213 13:21:13.227000000
{B34A247086EF4C8FBA0F0AD02B6CF4B5},20171213 13:21:13.240000000
{233AF53C5DB746DFBE283166A07DAAF5},20171213 13:21:13.290000000
{EC8477AC05C849C89974D33350E2BC7A},20171213 13:21:13.303000000
{11D911F38DBD4C47B2CA015B518A6632},20171213 13:21:13.350000000
{01039EDD6370422892040E8FA1D8FFBD},20171213 13:21:13.367000000
{A59624077DD2454AAEE66631A1FB55AA},20171213 13:21:13.413000000
{323C69EA2512449293CA7CDF3368BA45},20171213 13:21:13.430000000
{95F2B91B31E84AE4977610D7437525CC},20171213 13:21:13.490000000
{6C82A1FD961442548220165E58935A78},20171213 13:21:13.507000000
{DA3E1C26CD164DD0A408351DA3DCE86B},20171213 13:21:13.553000000
{47E416814ED64CC393868C1DF8F67889},20171213 13:21:13.570000000
{86DDDA1EF77443D3B83B9E45D0DE7A2C},20171213 13:21:13.633000000
{A2D7DDE1679F4A028A721D12CE435448},20171213 13:21:13.647000000
{B61FF194494B4C86842D743BF1C54832},20171213 13:21:13.680000000
{504DBE72741A44BFB5F226418503DD01},20171213 13:21:13.710000000
{800C3ADE3E5D4E6CA8D3B4BC424BF980},20171213 13:21:13.740000000
{DF82DDD525DF4126B9C6FBA7B33B4008},20171213 13:21:13.773000000
{955A0EDAA5784F4BB58691F3015CCA2E},20171213 13:21:13.803000000
{14AA510CEB7C4A77854D5C282BE421C7},20171213 13:21:13.820000000
{D7030CF112EB40FAAE06D8F1DCD02086},20171213 13:21:13.867000000
{58B5FF122B7F400B972E9CB1ADDBDDCF},20171213 13:21:13.883000000
{27054F84172E4D76BB4E3D15650DFF50},20171213 13:21:13.930000000
{54CE67DA5EB84F4FA79141111FEA0D4F},20171213 13:21:13.943000000
{BDFD40C604244C54BF70B3479EC8BF2F},20171213 13:21:13.990000000
{2814B6BE32EF4CD08D714D657604FECF},20171213 13:21:14.007000000
{8E0815D9AC294D15B7ED50C9EDAFF5CC},20171213 13:21:14.053000000
{09B6B61613844048B35963631FAA99E7},20171213 13:21:14.070000000
{5691C10C69BE4D5DB58B0E0F789F2A35},20171213 13:21:14.117000000
{B678FA93EBF6449F8BC28F1AD81C8797},20171213 13:21:14.133000000
{14770CB84A56414FB3892EFFAC3B6336},20171213 13:21:14.180000000
{FC8A32D599C84829A5E7FE14AC405778},20171213 13:21:14.193000000
{81D6C3EE8E564EDB8B1935A8947F68C6},20171213 13:21:14.240000000
{BB48DDA411FD463495DA2FA581F7DF4C},20171213 13:21:14.257000000
{DC03CE92ABB84279BDC235F3D99132EF},20171213 13:21:14.303000000
{A388B6D86EAE400A921AAAFCBE323B89},20171213 13:21:14.320000000
{A8AF405B2D7E4FD8919E7D3AFF1AA657},20171213 13:21:14.367000000
{7DA689319EF64E03A11526216F44B87A},20171213 13:21:14.383000000
{E25DBCF4EB30419BA24BD85F885F2367},20171213 13:21:14.413000000
{48C9C262E84C4CFD8C4C9D8836FC1652},20171213 13:21:14.430000000
{FE3D248271A940C6A64A1FB2ACEB6285},20171213 13:21:14.477000000
{F79E6F7E8F0F415A8EC701CBB1479B62},20171213 13:21:14.490000000
{885823879A984606A784C8B7A41357C8},20171213 13:21:14.540000000
{CEA6036F64114BE3BB7B06C36415C5BF},20171213 13:21:14.553000000
{4CB66410565249D99514DE45F35FD91D},20171213 13:21:14.600000000
{26B5A0FA67E746098092948936B74F06},20171213 13:21:14.617000000
{E88F3E041DB8451ABE8E666DCBB70A6A},20171213 13:21:14.663000000
{BAF3FF2EEF9C44E5B54937C3CB71137C},20171213 13:21:14.680000000
{330B48F9E0A74ED1AD5CD2091C291C4C},20171213 13:21:14.727000000
{BCD9EC8D7D0F4499A5D2B88AA83832A6},20171213 13:21:14.740000000
{44B01E654E494A76980EB8968C7EC0B0},20171213 13:21:14.790000000
{867612E13AE949D382BA5457D0FE2727},20171213 13:21:14.803000000
{4FAF1D9209F5484088843027B4D2C166},20171213 13:21:14.850000000
{9C29A0A9406C467FA1C65110BE3A4C06},20171213 13:21:14.867000000
{E07BE2B5F63A4AE79B500AC643B9AD28},20171213 13:21:14.913000000
{1A7940B7A22D49DEA8A928623252F616},20171213 13:21:14.930000000
{4BB7B0E7B98845F8981E5BDFA1C5AF14},20171213 13:21:14.977000000
{E452BC6A8D8840C284E0B06F1F566403},20171213 13:21:14.990000000
{6D622B7BF4EF4D4197A7B5A12A3DB445},20171213 13:21:15.040000000
{62DCC4412D934D39AE6ADCBEB29C9A32},20171213 13:21:15.053000000
{357604BB187C44D29B3D0DC2F64FAD74},20171213 13:21:15.100000000
{0737C620D38E470FACE770763344FFFB},20171213 13:21:15.117000000
{45670BC81D084D9CB3AE2C101E50FE94},20171213 13:21:15.147000000
